timestamp                 , sim_time      , coagulant_pump_speed_before_update, raw_water_turbidity_before_update, coagulant_pump_speed_after_logic, raw_water_turbidity_after_logic, coagulant_pump_speed_after_attack, raw_water_turbidity_after_attack, active_attack
2025-09-12T12:51:41.031504, 0:45:36.394953,                                100,                                24,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:51:46.032252, 0:45:41.395680,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:51:51.032692, 0:45:46.396119,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:51:56.033547, 0:45:51.396975,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:01.034447, 0:45:56.397874,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:06.034869, 0:46:01.398296,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:11.035780, 0:46:06.399212,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:16.036617, 0:46:11.400045,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:21.037484, 0:46:16.400912,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:26.038025, 0:46:21.401453,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:31.038951, 0:46:26.402375,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:36.039463, 0:46:31.402890,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:41.040337, 0:46:36.403765,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:46.041274, 0:46:41.404701,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:51.041714, 0:46:46.405143,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:52:56.042633, 0:46:51.406061,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:01.043507, 0:46:56.406935,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:06.044307, 0:47:01.407740,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:11.045197, 0:47:06.408624,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:16.045794, 0:47:11.409221,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:21.046227, 0:47:16.409655,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:26.047144, 0:47:21.410571,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:31.048004, 0:47:26.411432,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:36.048718, 0:47:31.412146,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:41.049143, 0:47:36.412570,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:46.049933, 0:47:41.413361,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:51.050387, 0:47:46.413781,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:53:56.051258, 0:47:51.414686,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:54:01.052179, 0:47:56.415608,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:54:06.053155, 0:48:01.416582,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:54:11.054132, 0:48:06.417560,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:54:16.054607, 0:48:11.418034,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:54:21.055094, 0:48:16.418522,                                100,                                17,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:54:26.055520, 0:48:21.418949,                                100,                                17,                              100,                              52,                               100,                               22, Stealthy Turbidity Offset
2025-09-12T12:54:31.056445, 0:48:26.419804,                                100,                                22,                              100,                             128,                               100,                               98, Stealthy Turbidity Offset
2025-09-12T12:54:36.057316, 0:48:31.420743,                                100,                                98,                              100,                              53,                               100,                               23, Stealthy Turbidity Offset
2025-09-12T12:54:41.057790, 0:48:36.421217,                                100,                                23,                              100,                              52,                               100,                               22, Stealthy Turbidity Offset
2025-09-12T12:54:46.058660, 0:48:41.422087,                                100,                                22,                              100,                              48,                               100,                               18, Stealthy Turbidity Offset
2025-09-12T12:54:51.059518, 0:48:46.422946,                                100,                                18,                              100,                              53,                               100,                               23, Stealthy Turbidity Offset
2025-09-12T12:54:56.060448, 0:48:51.423812,                                100,                                23,                              100,                              53,                               100,                               23, Stealthy Turbidity Offset
2025-09-12T12:55:01.060886, 0:48:56.424314,                                100,                                23,                              100,                              46,                               100,                               16, Stealthy Turbidity Offset
2025-09-12T12:55:06.061741, 0:49:01.425168,                                100,                                16,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:55:11.062599, 0:49:06.426026,                                100,                                17,                              100,                              53,                               100,                               23, Stealthy Turbidity Offset
2025-09-12T12:55:16.063455, 0:49:11.426884,                                100,                                23,                              100,                              45,                               100,                               15, Stealthy Turbidity Offset
2025-09-12T12:55:21.064278, 0:49:16.427705,                                100,                                15,                              100,                              45,                               100,                               15, Stealthy Turbidity Offset
2025-09-12T12:55:26.065193, 0:49:21.428620,                                100,                                15,                              100,                              45,                               100,                               15, Stealthy Turbidity Offset
2025-09-12T12:55:31.066046, 0:49:26.429479,                                100,                                15,                              100,                              54,                               100,                               24, Stealthy Turbidity Offset
2025-09-12T12:55:36.066845, 0:49:31.430274,                                100,                                24,                              100,                              54,                               100,                               24, Stealthy Turbidity Offset
2025-09-12T12:55:41.067725, 0:49:36.431153,                                100,                                24,                              100,                              47,                               100,                               17, Stealthy Turbidity Offset
2025-09-12T12:55:46.068640, 0:49:41.432068,                                100,                                17,                              100,                              46,                               100,                               16, Stealthy Turbidity Offset
2025-09-12T12:55:51.069497, 0:49:46.432925,                                100,                                16,                              100,                              45,                               100,                               15, Stealthy Turbidity Offset
2025-09-12T12:55:56.069931, 0:49:51.433359,                                100,                                15,                              100,                              49,                               100,                               19, Stealthy Turbidity Offset
2025-09-12T12:56:01.070794, 0:49:56.434221,                                100,                                19,                              100,                              50,                               100,                               20, Stealthy Turbidity Offset
2025-09-12T12:56:06.071204, 0:50:01.434621,                                100,                                20,                              100,                              51,                               100,                               51, None
2025-09-12T12:56:11.072242, 0:50:06.435669,                                100,                                51,                              100,                              54,                               100,                               54, None
2025-09-12T12:56:16.073162, 0:50:11.436590,                                100,                                54,                              100,                              49,                               100,                               49, None
2025-09-12T12:56:21.074014, 0:50:16.437442,                                100,                                49,                              100,                              47,                               100,                               47, None
2025-09-12T12:56:26.074960, 0:50:21.438369,                                100,                                47,                              100,                              47,                               100,                               47, None
2025-09-12T12:56:31.075825, 0:50:26.439252,                                100,                                47,                              100,                              47,                               100,                               47, None
2025-09-12T12:56:36.076681, 0:50:31.440106,                                100,                                47,                              100,                              54,                               100,                               54, None
2025-09-12T12:56:41.077113, 0:50:36.440542,                                100,                                54,                              100,                              53,                               100,                               53, None
2025-09-12T12:56:46.077950, 0:50:41.441378,                                100,                                53,                              100,                              50,                               100,                               50, None
2025-09-12T12:56:51.078845, 0:50:46.442273,                                100,                                50,                              100,                              53,                               100,                               53, None
2025-09-12T12:56:56.079692, 0:50:51.443119,                                100,                                53,                              100,                              48,                               100,                               48, None
2025-09-12T12:57:01.080550, 0:50:56.443977,                                100,                                48,                              100,                              50,                               100,                               50, None
2025-09-12T12:57:06.080969, 0:51:01.444398,                                100,                                50,                              100,                              52,                               100,                               52, None
2025-09-12T12:57:11.081806, 0:51:06.445235,                                100,                                52,                              100,                              52,                               100,                               52, None
2025-09-12T12:57:16.082222, 0:51:11.445649,                                100,                                52,                              100,                              45,                               100,                               45, None
2025-09-12T12:57:21.083188, 0:51:16.446616,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T12:57:26.084139, 0:51:21.447566,                                100,                                45,                              100,                              46,                               100,                               46, None
2025-09-12T12:57:31.084611, 0:51:26.448035,                                100,                                46,                              100,                              53,                               100,                               53, None
2025-09-12T12:57:36.085067, 0:51:31.448497,                                100,                                53,                              100,                              47,                               100,                               47, None
2025-09-12T12:57:41.085904, 0:51:36.449331,                                100,                                47,                              100,                              47,                               100,                               47, None
2025-09-12T12:57:46.086514, 0:51:41.449941,                                100,                                47,                              100,                              50,                               100,                               50, None
2025-09-12T12:57:51.087463, 0:51:46.450888,                                100,                                50,                              100,                              46,                               100,                               46, None
2025-09-12T12:57:56.087830, 0:51:51.451258,                                100,                                46,                              100,                              46,                               100,                               46, None
2025-09-12T12:58:01.088675, 0:51:56.452103,                                100,                                46,                              100,                              50,                               100,                               50, None
2025-09-12T12:58:06.089522, 0:52:01.452948,                                100,                                50,                              100,                              53,                               100,                               53, None
2025-09-12T12:58:11.090476, 0:52:06.453902,                                100,                                53,                              100,                              47,                               100,                               47, None
2025-09-12T12:58:16.091262, 0:52:11.454690,                                100,                                47,                              100,                              54,                               100,                               54, None
2025-09-12T12:58:21.092129, 0:52:16.455556,                                100,                                54,                              100,                              45,                               100,                               45, None
2025-09-12T12:58:26.092992, 0:52:21.456417,                                100,                                45,                              100,                              51,                               100,                               51, None
2025-09-12T12:58:31.093471, 0:52:26.456898,                                100,                                51,                              100,                              48,                               100,                               48, None
2025-09-12T12:58:36.094459, 0:52:31.457886,                                100,                                48,                              100,                              47,                               100,                               47, None
2025-09-12T12:58:41.095330, 0:52:36.458754,                                100,                                47,                              100,                              50,                               100,                               50, None
2025-09-12T12:58:46.096266, 0:52:41.459693,                                100,                                50,                              100,                              47,                               100,                               47, None
2025-09-12T12:58:51.096950, 0:52:46.460378,                                100,                                47,                              100,                              46,                               100,                               46, None
2025-09-12T12:58:56.097808, 0:52:51.461233,                                100,                                46,                              100,                              50,                               100,                               50, None
2025-09-12T12:59:01.098751, 0:52:56.462176,                                100,                                50,                              100,                              48,                               100,                               48, None
2025-09-12T12:59:06.099644, 0:53:01.463068,                                100,                                48,                              100,                              48,                               100,                               48, None
2025-09-12T12:59:11.100511, 0:53:06.463939,                                100,                                48,                              100,                              50,                               100,                               50, None
2025-09-12T12:59:16.101451, 0:53:11.464877,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:59:21.106682, 0:53:16.470108,                                100,                                50,                              100,                              45,                               100,                               45, None
2025-09-12T12:59:26.107551, 0:53:21.470972,                                100,                                45,                              100,                              53,                               100,                               53, None
2025-09-12T12:59:31.108526, 0:53:26.471954,                                100,                                53,                              100,                              48,                               100,                               48, None
2025-09-12T12:59:36.109424, 0:53:31.472799,                                100,                                48,                              100,                              54,                               100,                               54, None
2025-09-12T12:59:41.110253, 0:53:36.473671,                                100,                                54,                              100,                              47,                               100,                               47, None
2025-09-12T12:59:46.111283, 0:53:41.474711,                                100,                                47,                              100,                              45,                               100,                               45, None
2025-09-12T12:59:51.112194, 0:53:46.475622,                                100,                                45,                              100,                              46,                               100,                               46, None
2025-09-12T12:59:56.113030, 0:53:51.476463,                                100,                                46,                              100,                              50,                               100,                               50, None
2025-09-12T13:00:01.113911, 0:53:56.477336,                                100,                                50,                              100,                              52,                               100,                               52, None
2025-09-12T13:00:06.114782, 0:54:01.478210,                                100,                                52,                              100,                              46,                               100,                               46, None
2025-09-12T13:00:11.115625, 0:54:06.479053,                                100,                                46,                              100,                              48,                               100,                               48, None
2025-09-12T13:00:16.116444, 0:54:11.479876,                                100,                                48,                              100,                              46,                               100,                               46, None
2025-09-12T13:00:21.117262, 0:54:16.480690,                                100,                                46,                              100,                              49,                               100,                               49, None
2025-09-12T13:00:26.118171, 0:54:21.481598,                                100,                                49,                              100,                              51,                               100,                               51, None
2025-09-12T13:00:31.118573, 0:54:26.482001,                                100,                                51,                              100,                              54,                               100,                               54, None
2025-09-12T13:00:36.119017, 0:54:31.482452,                                100,                                54,                              100,                              48,                               100,                               48, None
2025-09-12T13:00:41.119800, 0:54:36.483242,                                100,                                48,                              100,                              53,                               100,                               53, None
2025-09-12T13:00:46.120571, 0:54:41.483998,                                100,                                53,                              100,                              50,                               100,                               50, None
2025-09-12T13:00:51.121487, 0:54:46.484913,                                100,                                50,                              100,                              47,                               100,                               47, None
2025-09-12T13:00:56.122350, 0:54:51.485778,                                100,                                47,                              100,                              49,                               100,                               49, None
2025-09-12T13:01:01.122801, 0:54:56.486229,                                100,                                49,                              100,                              48,                               100,                               48, None
2025-09-12T13:01:06.123642, 0:55:01.487070,                                100,                                48,                              100,                              50,                               100,                               50, None
2025-09-12T13:01:11.124063, 0:55:06.487491,                                100,                                50,                              100,                              51,                               100,                               51, None
2025-09-12T13:01:16.124821, 0:55:11.488236,                                100,                                51,                              100,                              52,                               100,                               52, None
2025-09-12T13:01:21.125803, 0:55:16.489231,                                100,                                52,                              100,                              48,                               100,                               48, None
2025-09-12T13:01:26.126702, 0:55:21.490127,                                100,                                48,                              100,                              45,                               100,                               45, None
2025-09-12T13:01:31.127583, 0:55:26.491007,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T13:01:36.127965, 0:55:31.491392,                                100,                                45,                              100,                              54,                               100,                               54, None
2025-09-12T13:01:41.128478, 0:55:36.491899,                                100,                                54,                              100,                              46,                               100,                               46, None
2025-09-12T13:01:46.129289, 0:55:41.492721,                                100,                                46,                              100,                              54,                               100,                               54, None
2025-09-12T13:01:51.129785, 0:55:46.493212,                                100,                                54,                              100,                              54,                               100,                               54, None
2025-09-12T13:01:56.130624, 0:55:51.494053,                                100,                                54,                              100,                              49,                               100,                               49, None
2025-09-12T13:02:01.131051, 0:55:56.494480,                                100,                                49,                              100,                              51,                               100,                               51, None
2025-09-12T13:02:06.131954, 0:56:01.495382,                                100,                                51,                              100,                              48,                               100,                               48, None
2025-09-12T13:02:11.132656, 0:56:06.496085,                                100,                                48,                              100,                              47,                               100,                               47, None
2025-09-12T13:02:16.133282, 0:56:11.496710,                                100,                                47,                              100,                              54,                               100,                               54, None
2025-09-12T13:02:21.133720, 0:56:16.497148,                                100,                                54,                              100,                              52,                               100,                               52, None
2025-09-12T13:02:26.134422, 0:56:21.497792,                                100,                                52,                              100,                              52,                               100,                               52, None
2025-09-12T13:02:31.135314, 0:56:26.498745,                                100,                                52,                              100,                              54,                               100,                               54, None
2025-09-12T13:02:36.136216, 0:56:31.499644,                                100,                                54,                              100,                              53,                               100,                               53, None
2025-09-12T13:02:41.136964, 0:56:36.500391,                                100,                                53,                              100,                              49,                               100,                               49, None
2025-09-12T13:02:46.137704, 0:56:41.501131,                                100,                                49,                              100,                              48,                               100,                               48, None
2025-09-12T13:02:51.138161, 0:56:46.501589,                                100,                                48,                              100,                              48,                               100,                               48, None
2025-09-12T13:02:56.138551, 0:56:51.501984,                                100,                                48,                              100,                              52,                               100,                               52, None
2025-09-12T13:03:01.139433, 0:56:56.502804,                                100,                                52,                              100,                              52,                               100,                               52, None
2025-09-12T13:03:06.139804, 0:57:01.503231,                                100,                                52,                              100,                              49,                               100,                               49, None
2025-09-12T13:03:11.140623, 0:57:06.504075,                                100,                                49,                              100,                              54,                               100,                               54, None
2025-09-12T13:03:16.140969, 0:57:11.504396,                                100,                                54,                              100,                              48,                               100,                               48, None
2025-09-12T13:03:21.141881, 0:57:16.505309,                                100,                                48,                              100,                              48,                               100,                               48, None
2025-09-12T13:03:26.142721, 0:57:21.506149,                                100,                                48,                              100,                              46,                               100,                               46, None
2025-09-12T13:03:31.143633, 0:57:26.507062,                                100,                                46,                              100,                              47,                               100,                               47, None
2025-09-12T13:03:36.144045, 0:57:31.507472,                                100,                                47,                              100,                              49,                               100,                               49, None
2025-09-12T13:03:41.144884, 0:57:36.508312,                                100,                                49,                              100,                              47,                               100,                               47, None
2025-09-12T13:03:46.145476, 0:57:41.508902,                                100,                                47,                              100,                              45,                               100,                               45, None
2025-09-12T13:03:51.146412, 0:57:46.509791,                                100,                                45,                              100,                              52,                               100,                               52, None
2025-09-12T13:03:56.146843, 0:57:51.510272,                                100,                                52,                              100,                              49,                               100,                               49, None
2025-09-12T13:04:01.147700, 0:57:56.511129,                                100,                                49,                              100,                              50,                               100,                               50, None
2025-09-12T13:04:06.148119, 0:58:01.511546,                                100,                                50,                              100,                              45,                               100,                               45, None
2025-09-12T13:04:11.148997, 0:58:06.512423,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T13:04:16.149888, 0:58:11.513316,                                100,                                45,                              100,                              49,                               100,                               49, None
2025-09-12T13:04:21.150308, 0:58:16.513735,                                100,                                49,                              100,                              54,                               100,                               54, None
2025-09-12T13:04:26.151192, 0:58:21.514620,                                100,                                54,                              100,                              47,                               100,                               47, None
2025-09-12T13:04:31.152100, 0:58:26.515528,                                100,                                47,                              100,                              48,                               100,                               48, None
2025-09-12T13:04:36.152917, 0:58:31.516344,                                100,                                48,                              100,                              45,                               100,                               45, None
2025-09-12T13:04:41.153761, 0:58:36.517189,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T13:04:46.154178, 0:58:41.517606,                                100,                                45,                              100,                              50,                               100,                               50, None
2025-09-12T13:04:51.155118, 0:58:46.518545,                                100,                                50,                              100,                              54,                               100,                               54, None
2025-09-12T13:04:56.156018, 0:58:51.519468,                                100,                                54,                              100,                              52,                               100,                               52, None
2025-09-12T13:05:01.156740, 0:58:56.520167,                                100,                                52,                              100,                              46,                               100,                               46, None
2025-09-12T13:05:06.157159, 0:59:01.520588,                                100,                                46,                              100,                              46,                               100,                               46, None
2025-09-12T13:05:11.158016, 0:59:06.521441,                                100,                                46,                              100,                              54,                               100,                               54, None
2025-09-12T13:05:16.158474, 0:59:11.521902,                                100,                                54,                              100,                              50,                               100,                               50, None
2025-09-12T13:05:21.159312, 0:59:16.522740,                                100,                                50,                              100,                              47,                               100,                               47, None
2025-09-12T13:05:26.160190, 0:59:21.523618,                                100,                                47,                              100,                              50,                               100,                               50, None
2025-09-12T13:05:31.160781, 0:59:26.524208,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T13:05:36.161209, 0:59:31.524636,                                100,                                50,                              100,                              52,                               100,                               52, None
2025-09-12T13:05:41.162160, 0:59:36.525588,                                100,                                52,                              100,                              51,                               100,                               51, None
2025-09-12T13:05:46.163038, 0:59:41.526463,                                100,                                51,                              100,                              49,                               100,                               49, None
2025-09-12T13:05:51.163918, 0:59:46.527343,                                100,                                49,                              100,                              46,                               100,                               46, None
