active_attack                        , chlorine_level_after_attack, chlorine_level_after_logic, chlorine_level_before_update, coagulant_pump_speed_after_attack, coagulant_pump_speed_after_logic, coagulant_pump_speed_before_update, dest_ip  , filter_backwash_pump_status_after_attack, filter_backwash_pump_status_after_logic, filter_backwash_pump_status_before_update, filter_outlet_turbidity_after_attack, filter_outlet_turbidity_after_logic, filter_outlet_turbidity_before_update, flocculator_speed_after_attack, flocculator_speed_after_logic, flocculator_speed_before_update, intake_pump_status_after_attack, intake_pump_status_after_logic, intake_pump_status_before_update, modbus_function                                                        , packet_size, raw_water_flow_rate_after_attack, raw_water_flow_rate_after_logic, raw_water_flow_rate_before_update, raw_water_turbidity_after_attack, raw_water_turbidity_after_logic, raw_water_turbidity_before_update, read_registers                                              , sedimentation_turbidity_after_attack, sedimentation_turbidity_after_logic, sedimentation_turbidity_before_update, sim_time      , src_ip      , timestamp                 , written_registers
None                                 ,          2.227966227272362 ,         2.227966227272362 ,           2.2374214717174965,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               47,                              47,                                49, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    27, 2:30:25.639839, 192.168.1.20, 2025-10-14T16:41:09.271102, {}
None                                 ,          2.204186276676263 ,         2.204186276676263 ,           2.227966227272362 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               51,                              51,                                47, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    25, 2:30:30.640118, 192.168.1.20, 2025-10-14T16:41:14.271387, {}
None                                 ,          2.1950760988658433,         2.1950760988658433,           2.204186276676263 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    3,                                   3,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                51, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    27, 2:30:35.640449, 192.168.1.20, 2025-10-14T16:41:19.271719, {}
None                                 ,          2.210157292102224 ,         2.210157292102224 ,           2.1950760988658433,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     3,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               54,                              54,                                52, "{'raw_water_turbidity': 54, 'filter_outlet_turbidity': 3}" ,                                   29,                                  29,                                    28, 2:30:40.640831, 192.168.1.20, 2025-10-14T16:41:24.272102, {}
None                                 ,          2.2370586158126176,         2.2370586158126176,           2.210157292102224 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               53,                              53,                                54, "{'raw_water_turbidity': 53, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    29, 2:30:45.641167, 192.168.1.20, 2025-10-14T16:41:29.272435, {}
None                                 ,          2.2186423546730207,         2.2186423546730207,           2.2370586158126176,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                53, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   29,                                  29,                                    28, 2:30:50.641485, 192.168.1.20, 2025-10-14T16:41:34.272755, {}
None                                 ,          2.2696674606635563,         2.2696674606635563,           2.2186423546730207,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               47,                              47,                                52, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    29, 2:30:55.641831, 192.168.1.20, 2025-10-14T16:41:39.273101, {}
None                                 ,          2.2422524220139053,         2.2422524220139053,           2.2696674606635563,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               45,                              45,                                47, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   24,                                  24,                                    25, 2:31:00.642164, 192.168.1.20, 2025-10-14T16:41:44.273437, {}
None                                 ,          2.2567896990368084,         2.2567896990368084,           2.2422524220139053,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               47,                              47,                                45, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   26,                                  26,                                    24, 2:31:05.642534, 192.168.1.20, 2025-10-14T16:41:49.273807, {}
None                                 ,          2.233025483903292 ,         2.233025483903292 ,           2.2567896990368084,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                47, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    26, 2:31:10.642906, 192.168.1.20, 2025-10-14T16:41:54.274176, {}
None                                 ,          2.1999170169814   ,         2.1999170169814   ,           2.233025483903292 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    3,                                   3,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                52, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   29,                                  29,                                    28, 2:31:15.643253, 192.168.1.20, 2025-10-14T16:41:59.274522, {}
None                                 ,          2.2257613913813707,         2.2257613913813707,           2.1999170169814   ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     3,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                52, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 3}" ,                                   29,                                  29,                                    29, 2:31:20.643581, 192.168.1.20, 2025-10-14T16:42:04.274851, {}
None                                 ,          2.265556187581737 ,         2.265556187581737 ,           2.2257613913813707,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               47,                              47,                                52, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    29, 2:31:25.643949, 192.168.1.20, 2025-10-14T16:42:09.275222, {}
None                                 ,          2.252528179067176 ,         2.252528179067176 ,           2.265556187581737 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               45,                              45,                                47, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   24,                                  24,                                    25, 2:31:30.644326, 192.168.1.20, 2025-10-14T16:42:14.275599, {}
None                                 ,          2.242476710055684 ,         2.242476710055684 ,           2.252528179067176 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               51,                              51,                                45, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    24, 2:31:35.644683, 192.168.1.20, 2025-10-14T16:42:19.275972, {}
None                                 ,          2.243276203240727 ,         2.243276203240727 ,           2.242476710055684 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               46,                              46,                                51, "{'raw_water_turbidity': 46, 'filter_outlet_turbidity': 2}" ,                                   24,                                  24,                                    27, 2:31:40.645057, 192.168.1.20, 2025-10-14T16:42:24.276329, {}
None                                 ,          2.272183899028903 ,         2.272183899028903 ,           2.243276203240727 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               45,                              45,                                46, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   24,                                  24,                                    24, 2:31:45.645410, 192.168.1.20, 2025-10-14T16:42:29.276683, {}
None                                 ,          2.236253326055733 ,         2.236253326055733 ,           2.272183899028903 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               51,                              51,                                45, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    24, 2:31:50.645755, 192.168.1.20, 2025-10-14T16:42:34.277026, {}
None                                 ,          2.226357468420475 ,         2.226357468420475 ,           2.236253326055733 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               50,                              50,                                51, "{'raw_water_turbidity': 50, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    28, 2:31:55.646116, 192.168.1.20, 2025-10-14T16:42:39.277384, {}
None                                 ,          2.249397305545439 ,         2.249397305545439 ,           2.226357468420475 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               50,                              50,                                50, "{'raw_water_turbidity': 50, 'filter_outlet_turbidity': 2}" ,                                   26,                                  26,                                    27, 2:32:00.646441, 192.168.1.20, 2025-10-14T16:42:44.277712, {}
None                                 ,          2.248602587773373 ,         2.248602587773373 ,           2.249397305545439 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               47,                              47,                                50, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    26, 2:32:05.646821, 192.168.1.20, 2025-10-14T16:42:49.278088, {}
None                                 ,          2.203490476975073 ,         2.203490476975073 ,           2.248602587773373 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               54,                              54,                                47, "{'raw_water_turbidity': 54, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    25, 2:32:10.647154, 192.168.1.20, 2025-10-14T16:42:54.278427, {}
None                                 ,          1.9580839416882656,         1.9580839416882656,           2.203490476975073 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    5,                                   5,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                              105,                             105,                                54, "{'raw_water_turbidity': 105, 'filter_outlet_turbidity': 2}",                                   59,                                  59,                                    28, 2:32:15.647499, 192.168.1.20, 2025-10-14T16:42:59.278771, {}
None                                 ,          2.2189034195509847,         2.2189034195509847,           1.9580839416882656,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     5,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               51,                              51,                               105, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 5}" ,                                   29,                                  29,                                    59, 2:32:20.647862, 192.168.1.20, 2025-10-14T16:43:04.279132, {}
None                                 ,          2.2392915601480263,         2.2392915601480263,           2.2189034195509847,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               48,                              48,                                51, "{'raw_water_turbidity': 48, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    29, 2:32:25.648218, 192.168.1.20, 2025-10-14T16:43:09.279489, {}
None                                 ,          2.2049226974467877,         2.2049226974467877,           2.2392915601480263,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               50,                              50,                                48, "{'raw_water_turbidity': 50, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    25, 2:32:30.648574, 192.168.1.20, 2025-10-14T16:43:14.279846, {}
None                                 ,          2.1986018010331256,         2.1986018010331256,           2.2049226974467877,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    3,                                   3,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                50, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   29,                                  29,                                    27, 2:32:35.648943, 192.168.1.20, 2025-10-14T16:43:19.280214, {}
None                                 ,          2.190191294926716 ,         2.190191294926716 ,           2.1986018010331256,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    3,                                   3,                                     3,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               54,                              54,                                52, "{'raw_water_turbidity': 54, 'filter_outlet_turbidity': 3}" ,                                   28,                                  28,                                    29, 2:32:40.649283, 192.168.1.20, 2025-10-14T16:43:24.280556, {}
None                                 ,          2.205538526122193 ,         2.205538526122193 ,           2.190191294926716 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     3,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                54, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 3}" ,                                   29,                                  29,                                    28, 2:32:45.649635, 192.168.1.20, 2025-10-14T16:43:29.280905, {}
None                                 ,          2.25126871400109  ,         2.25126871400109  ,           2.205538526122193 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               46,                              46,                                52, "{'raw_water_turbidity': 46, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    29, 2:32:50.650008, 192.168.1.20, 2025-10-14T16:43:34.281279, {}
None                                 ,          2.2285150884380274,         2.2285150884380274,           2.25126871400109  ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               47,                              47,                                46, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   26,                                  26,                                    25, 2:32:55.650349, 192.168.1.20, 2025-10-14T16:43:39.281618, {}
None                                 ,          2.2555259734543993,         2.2555259734543993,           2.2285150884380274,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               51,                              51,                                47, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 2}" ,                                   26,                                  26,                                    26, 2:33:00.650685, 192.168.1.20, 2025-10-14T16:43:44.281978, {}
None                                 ,          2.246183833484588 ,         2.246183833484588 ,           2.2555259734543993,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                51, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    26, 2:33:05.651049, 192.168.1.20, 2025-10-14T16:43:49.282313, {}
None                                 ,          2.249455070528822 ,         2.249455070528822 ,           2.246183833484588 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               45,                              45,                                52, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   23,                                  23,                                    27, 2:33:10.651346, 192.168.1.20, 2025-10-14T16:43:54.282617, {}
None                                 ,          2.2650729927196753,         2.2650729927196753,           2.249455070528822 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               45,                              45,                                45, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   24,                                  24,                                    23, 2:33:15.651722, 192.168.1.20, 2025-10-14T16:43:59.282993, {}
None                                 ,          2.2199933468194186,         2.2199933468194186,           2.2650729927196753,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               48,                              48,                                45, "{'raw_water_turbidity': 48, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    24, 2:33:20.652079, 192.168.1.20, 2025-10-14T16:44:04.283352, {}
None                                 ,          2.214606814498451 ,         2.214606814498451 ,           2.2199933468194186,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               52,                              52,                                48, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   29,                                  29,                                    27, 2:33:25.652455, 192.168.1.20, 2025-10-14T16:44:09.283730, {}
None                                 ,          2.2322283044858198,         2.2322283044858198,           2.214606814498451 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, "PLC Logic Cycle (Read Sensors, Write Actuators)"                      ,          20,                             5000,                            5000,                              5000,                               46,                              46,                                52, "{'raw_water_turbidity': 46, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    29, 2:33:30.652861, 192.168.1.20, 2025-10-14T16:44:14.284131, {}
