Timestamp_Index,Original_CSV_Index,Predicted_Type,Confidence,Actual_Type
5031,20142,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5032,20143,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
5033,20144,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5034,20145,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5035,20146,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
5036,20147,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5037,20148,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5038,20149,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5039,20150,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5040,20151,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5041,20152,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5042,20153,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5043,20154,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5044,20155,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5045,20156,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5046,20157,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
5047,20158,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5048,20159,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5049,20160,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5050,20161,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5051,20162,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5052,20163,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5053,20164,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5054,20165,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5055,20166,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5056,20167,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5057,20168,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5058,20169,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5059,20170,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5060,20171,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5061,20172,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5062,20173,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5063,20174,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5064,20175,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5065,20176,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
5066,20177,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5067,20178,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5068,20179,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5069,20180,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5070,20181,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5071,20182,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5072,20183,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5073,20184,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5074,20185,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5075,20186,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5076,20187,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5077,20188,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5078,20189,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5079,20190,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5080,20191,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5081,20192,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5082,20193,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5083,20194,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5084,20195,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5085,20196,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5086,20197,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5087,20198,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5088,20199,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5089,20200,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5090,20201,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5091,20202,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5092,20203,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5093,20204,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5094,20205,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5095,20206,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5096,20207,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5097,20208,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5098,20209,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5099,20210,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5100,20211,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5101,20212,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5102,20213,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5103,20214,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5104,20215,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5105,20216,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5106,20217,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5107,20218,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5108,20219,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5109,20220,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5110,20221,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5111,20222,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5112,20223,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5113,20224,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
5114,20225,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5115,20226,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5116,20227,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5117,20228,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5118,20229,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5119,20230,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5120,20231,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5121,20232,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5122,20233,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5123,20234,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5124,20235,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
5125,20236,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5126,20237,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5127,20238,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5128,20239,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5129,20240,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5130,20241,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5131,20242,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5132,20243,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
5133,20244,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5134,20245,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5135,20246,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5136,20247,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5137,20248,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5138,20249,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5139,20250,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5140,20251,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
5141,20252,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5142,20253,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5143,20254,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5144,20255,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5145,20256,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5146,20257,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5147,20258,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5148,20259,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5149,20260,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5150,20261,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5151,20262,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5152,20263,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5153,20264,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5154,20265,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5155,20266,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5156,20267,Man-in-the-Middle (Data Manipulation),0.979913606911447,Man-in-the-Middle (Data Manipulation)
5157,20268,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5158,20269,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5159,20270,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5160,20271,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5161,20272,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5162,20273,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5163,20274,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5164,20275,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5165,20276,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5166,20277,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5167,20278,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5168,20279,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5169,20280,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
5170,20281,Man-in-the-Middle (Data Manipulation),0.9814285714285714,Man-in-the-Middle (Data Manipulation)
5171,20282,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5172,20283,Man-in-the-Middle (Data Manipulation),0.9805882352941176,Man-in-the-Middle (Data Manipulation)
5173,20284,Man-in-the-Middle (Data Manipulation),0.9805882352941176,Man-in-the-Middle (Data Manipulation)
5174,20285,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5175,20286,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5176,20287,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5177,20288,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5178,20289,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5179,20290,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5180,20291,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5181,20292,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5182,20293,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5183,20294,Man-in-the-Middle (Data Manipulation),0.9805882352941176,Man-in-the-Middle (Data Manipulation)
5184,20295,Man-in-the-Middle (Data Manipulation),0.9805882352941176,Man-in-the-Middle (Data Manipulation)
5185,20296,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5186,20297,Man-in-the-Middle (Data Manipulation),0.9805882352941176,Man-in-the-Middle (Data Manipulation)
5187,20298,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5188,20299,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5189,20300,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5190,20301,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5191,20302,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
5192,20303,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5193,20304,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5194,20305,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5195,20306,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5196,20307,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5197,20308,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5198,20309,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5199,20310,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5200,20311,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5201,20312,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5202,20313,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5203,20314,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5204,20315,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5205,20316,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5206,20317,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
5207,20318,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5208,20319,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5209,20320,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5210,20321,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5211,20322,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5212,20323,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5213,20324,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5214,20325,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5215,20326,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5216,20327,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5217,20328,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5218,20329,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5219,20330,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5220,20331,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5221,20332,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5222,20333,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5223,20334,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5224,20335,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5225,20336,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5226,20337,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5227,20338,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5228,20339,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
5229,20340,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5230,20341,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5231,20342,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5232,20343,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5233,20344,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5234,20345,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5235,20346,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
5236,20347,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5237,20348,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5238,20349,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5239,20350,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5240,20351,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
5241,20352,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5242,20353,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5243,20354,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5244,20355,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5245,20356,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5246,20357,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5247,20358,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5248,20359,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5249,20360,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5250,20361,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5251,20362,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5252,20363,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5253,20364,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5254,20365,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5255,20366,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5256,20367,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5257,20368,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
5258,20369,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5259,20370,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5260,20371,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5261,20372,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5262,20373,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5263,20374,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5264,20375,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5265,20376,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5266,20377,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5267,20378,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5268,20379,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5269,20380,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5270,20381,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5271,20382,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5272,20383,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5273,20384,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5274,20385,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5275,20386,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5276,20387,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
5277,20388,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
5578,20689,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5579,20690,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5580,20691,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5581,20692,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5582,20693,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5583,20694,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5584,20695,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5585,20696,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5586,20697,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5587,20698,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5588,20699,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5589,20700,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5590,20701,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5591,20702,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5592,20703,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5593,20704,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5594,20705,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5595,20706,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5596,20707,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5597,20708,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5598,20709,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5599,20710,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5600,20711,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5601,20712,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5602,20713,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5603,20714,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5604,20715,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5605,20716,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5606,20717,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5607,20718,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5608,20719,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5609,20720,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5610,20721,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5611,20722,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5612,20723,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5613,20724,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5614,20725,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5615,20726,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5616,20727,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5617,20728,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5618,20729,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5619,20730,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5620,20731,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5621,20732,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5622,20733,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5623,20734,False Data Injection (High Value),1.0,False Data Injection (High Value)    
5624,20735,False Data Injection (High Value),1.0,False Data Injection (High Value)    
